"ITTER107","Territorio","TIPO_DATO4","Tipo dato","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"095032","Neoneli","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0,,
"056039","Nepi","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0,,
"056039","Nepi","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0,,
"056039","Nepi","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0,,
"067031","Nereto","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0.22,,
"067031","Nereto","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0.2,,
"067031","Nereto","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0.14,,
"058071","Nerola","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0,,
"058071","Nerola","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0,,
"058071","Nerola","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0,,
"026050","Nervesa della Battaglia","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0.01,,
"026050","Nervesa della Battaglia","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0,,
"026050","Nervesa della Battaglia","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0,,
"015154","Nerviano","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",3.81,,
"015154","Nerviano","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",1,,
"015154","Nerviano","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0.75,,
"057046","Nespolo","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0,,
"057046","Nespolo","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0,,
"057046","Nespolo","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0,,
"013161","Nesso","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",4.22,,
"013161","Nesso","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",4.15,,
"013161","Nesso","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",4.14,,
"096039","Netro","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0.01,,
"096039","Netro","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0.01,,
"096039","Netro","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0.01,,
"058072","Nettuno","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0,,
"058072","Nettuno","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0,,
"058072","Nettuno","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0,,
"075053","Neviano","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0.51,,
"075053","Neviano","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0.51,,
"075053","Neviano","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0.51,,
"034024","Neviano degli Arduini","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",3.4,,
"034024","Neviano degli Arduini","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",2.96,,
"034024","Neviano degli Arduini","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",2.47,,
"004149","Neviglie","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0.4,,
"004149","Neviglie","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0.35,,
"004149","Neviglie","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0.26,,
"017118","Niardo","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",2.73,,
"017118","Niardo","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",1.07,,
"017118","Niardo","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0.26,,
"033029","Nibbiano","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",2.71,,
"033029","Nibbiano","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",1.71,,
"033029","Nibbiano","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",1.7,,
"003104","Nibbiola","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",1.31,,
"003104","Nibbiola","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",1.25,,
"003104","Nibbiola","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0.86,,
"097056","Nibionno","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0.3,,
"097056","Nibionno","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0.28,,
"097056","Nibionno","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0.11,,
"001164","Nichelino","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",2.59,,
"001164","Nichelino","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",2.34,,
"001164","Nichelino","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0.52,,
"087031","Nicolosi","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0,,
"087031","Nicolosi","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0,,
"087031","Nicolosi","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0,,
"018103","Nicorvo","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",4.15,,
"018103","Nicorvo","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",4.11,,
"018103","Nicorvo","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",1.21,,
"086012","Nicosia","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0,,
"086012","Nicosia","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0,,
"086012","Nicosia","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0,,
"102025","Nicotera","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",1.56,,
"102025","Nicotera","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",1.56,,
"102025","Nicotera","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",1.56,,
"004150","Niella Belbo","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0.65,,
"004150","Niella Belbo","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0.65,,
"004150","Niella Belbo","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0.65,,
"004151","Niella Tanaro","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",2.1,,
"004151","Niella Tanaro","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",1.96,,
"004151","Niella Tanaro","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0.05,,
"030065","Nimis","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0.24,,
"030065","Nimis","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0.14,,
"030065","Nimis","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0.05,,
"085013","Niscemi","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0.11,,
"085013","Niscemi","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0.11,,
"085013","Niscemi","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0.11,,
"086013","Nissoria","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0,,
"086013","Nissoria","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0,,
"086013","Nissoria","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0,,
"083061","Nizza di Sicilia","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0.04,,
"083061","Nizza di Sicilia","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0.04,,
"083061","Nizza di Sicilia","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0.04,,
"005080","Nizza Monferrato","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",4.55,,
"005080","Nizza Monferrato","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",2.09,,
"005080","Nizza Monferrato","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0.11,,
"027026","Noale","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",13.61,,
"027026","Noale","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",5.04,,
"027026","Noale","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0.98,,
"001165","Noasca","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",1.74,,
"001165","Noasca","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",1.33,,
"001165","Noasca","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0.47,,
"078086","Nocara","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",1.64,,
"078086","Nocara","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",1.64,,
"078086","Nocara","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",1.64,,
"068026","Nocciano","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0,,
"068026","Nocciano","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0,,
"068026","Nocciano","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0,,
"065078","Nocera Inferiore","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",6.57,,
"065078","Nocera Inferiore","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",4.81,,
"065078","Nocera Inferiore","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",1.1,,
"065079","Nocera Superiore","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",2.45,,
"065079","Nocera Superiore","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",2.41,,
"065079","Nocera Superiore","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0.36,,
"079087","Nocera Terinese","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",4.56,,
"079087","Nocera Terinese","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",3.69,,
"079087","Nocera Terinese","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",3.69,,
"054034","Nocera Umbra","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0.58,,
"054034","Nocera Umbra","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0.53,,
"054034","Nocera Umbra","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0.49,,
"034025","Noceto","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",9.26,,
"034025","Noceto","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",16.35,,
"034025","Noceto","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",15.24,,
"072031","Noci","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0,,
"072031","Noci","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0,,
"072031","Noci","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0,,
"075054","Nociglia","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0.86,,
"075054","Nociglia","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0.68,,
"075054","Nociglia","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0.44,,
"076055","Noepoli","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0.63,,
"076055","Noepoli","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0.58,,
"076055","Noepoli","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0.44,,
"023053","Nogara","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0,,
"023053","Nogara","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0,,
"023053","Nogara","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0,,
"022127","Nogaredo","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0.08,,
"022127","Nogaredo","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0.08,,
"022127","Nogaredo","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0.05,,
"023054","Nogarole Rocca","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0.01,,
"023054","Nogarole Rocca","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0.04,,
"023054","Nogarole Rocca","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0.03,,
"024072","Nogarole Vicentino","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0,,
"024072","Nogarole Vicentino","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0,,
"024072","Nogarole Vicentino","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0,,
"072032","Noicattaro","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",1.04,,
"072032","Noicattaro","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0.94,,
"072032","Noicattaro","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0.82,,
"063050","Nola","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",6.02,,
"063050","Nola","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",3.44,,
"063050","Nola","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",1.99,,
"001166","Nole","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",1.58,,
"001166","Nole","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0.9,,
"001166","Nole","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0.62,,
"009042","Noli","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0.2,,
"009042","Noli","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0.19,,
"009042","Noli","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0.17,,
"001167","Nomaglio","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0,,
"001167","Nomaglio","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0,,
"001167","Nomaglio","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0,,
"022128","Nomi","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",1.82,,
"022128","Nomi","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",1.71,,
"022128","Nomi","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",1.24,,
"036027","Nonantola","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",55.32,,
"036027","Nonantola","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",55.29,,
"036027","Nonantola","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",8.09,,
"001168","None","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",19.66,,
"001168","None","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",6.32,,
"001168","None","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",1.67,,
"103048","Nonio","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0.04,,
"103048","Nonio","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0.02,,
"103048","Nonio","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0,,
"091050","Noragugume","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",4.2,,
"091050","Noragugume","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",1.09,,
"091050","Noragugume","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0.78,,
"095033","Norbello","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0,,
"095033","Norbello","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0,,
"095033","Norbello","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0,,
"054035","Norcia","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0.08,,
"054035","Norcia","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0.08,,
"054035","Norcia","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0.08,,
"059016","Norma","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0.03,,
"059016","Norma","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0.03,,
"059016","Norma","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0.03,,
"015155","Nosate","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",2.19,,
"015155","Nosate","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",1.94,,
"015155","Nosate","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",1.94,,
"067032","Notaresco","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0.88,,
"067032","Notaresco","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0.64,,
"067032","Notaresco","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0.52,,
"089013","Noto","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0.34,,
"089013","Noto","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0.32,,
"089013","Noto","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0.3,,
"021058","Nova Levante/Welschnofen","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0,,
"021058","Nova Levante/Welschnofen","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0,,
"021058","Nova Levante/Welschnofen","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0,,
"108035","Nova Milanese","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0,,
"108035","Nova Milanese","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0,,
"108035","Nova Milanese","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0,,
"021059","Nova Ponente/Deutschnofen","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0,,
"021059","Nova Ponente/Deutschnofen","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0,,
